id,n,magnitude
0,0,33
0,1,30
0,2,30
0,3,32
0,4,34
0,5,37
0,6,36
0,7,31
0,8,28
0,9,37
0,10,34
0,11,32
0,12,28
0,13,30
0,14,34
0,15,37
0,16,33
0,17,32
0,18,29
0,19,28
0,20,31
0,21,29
0,22,27
0,23,30
0,24,35
0,25,27
0,26,25
0,27,28
0,28,28
0,29,24
0,30,28
0,31,25
0,32,22
0,33,22
0,34,23
0,35,22
0,36,22
0,37,22
0,38,22
0,39,21
1,0,33
1,1,42
1,2,32
1,3,40
1,4,29
1,5,37
1,6,35
1,7,41
1,8,37
1,9,35
1,10,31
1,11,34
1,12,31
1,13,30
1,14,32
1,15,30
1,16,33
1,17,32
1,18,30
1,19,28
1,20,28
1,21,32
1,22,29
1,23,29
1,24,29
1,25,25
1,26,24
1,27,31
1,28,30
1,29,25
1,30,22
1,31,23
1,32,23
1,33,24
1,34,24
1,35,24
1,36,24
1,37,22
1,38,24
1,39,20
2,0,36
2,1,33
2,2,23
2,3,33
2,4,31
2,5,37
2,6,38
2,7,27
2,8,34
2,9,34
2,10,28
2,11,32
2,12,32
2,13,29
2,14,31
2,15,30
2,16,34
2,17,33
2,18,29
2,19,32
2,20,33
2,21,29
2,22,26
2,23,29
2,24,28
2,25,30
2,26,27
2,27,29
2,28,32
2,29,29
2,30,27
2,31,27
2,32,28
2,33,22
2,34,23
2,35,24
2,36,21
2,37,22
2,38,22
2,39,21
3,0,42
3,1,39
3,2,37
3,3,33
3,4,38
3,5,31
3,6,33
3,7,37
3,8,26
3,9,35
3,10,34
3,11,24
3,12,32
3,13,32
3,14,32
3,15,28
3,16,30
3,17,34
3,18,33
3,19,24
3,20,28
3,21,26
3,22,31
3,23,30
3,24,31
3,25,28
3,26,26
3,27,30
3,28,29
3,29,25
3,30,28
3,31,31
3,32,23
3,33,25
3,34,24
3,35,25
3,36,24
3,37,21
3,38,21
3,39,21
4,0,38
4,1,38
4,2,38
4,3,37
4,4,29
4,5,37
4,6,33
4,7,36
4,8,35
4,9,37
4,10,36
4,11,29
4,12,22
4,13,27
4,14,27
4,15,28
4,16,27
4,17,28
4,18,29
4,19,34
4,20,28
4,21,27
4,22,28
4,23,30
4,24,32
4,25,28
4,26,28
4,27,27
4,28,25
4,29,26
4,30,27
4,31,28
4,32,25
4,33,22
4,34,24
4,35,23
4,36,22
4,37,23
4,38,22
4,39,19
5,0,34
5,1,40
5,2,42
5,3,32
5,4,37
5,5,34
5,6,37
5,7,35
5,8,37
5,9,32
5,10,30
5,11,31
5,12,33
5,13,31
5,14,34
5,15,30
5,16,33
5,17,30
5,18,31
5,19,29
5,20,33
5,21,31
5,22,27
5,23,30
5,24,31
5,25,27
5,26,24
5,27,31
5,28,30
5,29,25
5,30,25
5,31,21
5,32,26
5,33,27
5,34,25
5,35,25
5,36,23
5,37,22
5,38,21
5,39,21
6,0,42
6,1,35
6,2,40
6,3,35
6,4,34
6,5,39
6,6,33
6,7,37
6,8,36
6,9,33
6,10,33
6,11,33
6,12,29
6,13,34
6,14,35
6,15,33
6,16,31
6,17,31
6,18,32
6,19,23
6,20,25
6,21,23
6,22,31
6,23,31
6,24,30
6,25,30
6,26,29
6,27,28
6,28,27
6,29,28
6,30,28
6,31,25
6,32,26
6,33,23
6,34,26
6,35,24
6,36,22
6,37,19
6,38,18
6,39,20
7,0,44
7,1,43
7,2,30
7,3,31
7,4,38
7,5,32
7,6,24
7,7,33
7,8,37
7,9,33
7,10,35
7,11,35
7,12,38
7,13,36
7,14,28
7,15,30
7,16,30
7,17,28
7,18,33
7,19,30
7,20,32
7,21,31
7,22,33
7,23,34
7,24,28
7,25,29
7,26,30
7,27,23
7,28,24
7,29,28
7,30,27
7,31,28
7,32,25
7,33,25
7,34,24
7,35,23
7,36,22
7,37,21
7,38,17
7,39,19
8,0,35
8,1,41
8,2,44
8,3,32
8,4,33
8,5,37
8,6,37
8,7,39
8,8,38
8,9,37
