id,n,magnitude
0,0,24
0,1,24
0,2,25
0,3,20
0,4,17
0,5,18
0,6,21
0,7,15
0,8,15
0,9,18
0,10,21
0,11,20
0,12,16
0,13,26
0,14,22
0,15,20
0,16,22
0,17,18
0,18,15
0,19,21
0,20,22
0,21,21
0,22,15
0,23,19
0,24,18
0,25,15
0,26,19
0,27,16
0,28,19
0,29,20
0,30,20
0,31,21
0,32,22
0,33,20
0,34,21
0,35,22
0,36,19
0,37,18
0,38,18
0,39,17
1,0,24
1,1,20
1,2,9
1,3,21
1,4,23
1,5,21
1,6,22
1,7,19
1,8,25
1,9,26
1,10,23
1,11,22
1,12,23
1,13,18
1,14,20
1,15,17
1,16,11
1,17,20
1,18,20
1,19,20
1,20,22
1,21,21
1,22,18
1,23,20
1,24,18
1,25,17
1,26,20
1,27,20
1,28,18
1,29,19
1,30,22
1,31,21
1,32,20
1,33,21
1,34,19
1,35,22
1,36,20
1,37,18
1,38,19
1,39,19
2,0,16
2,1,28
2,2,26
2,3,18
2,4,22
2,5,26
2,6,28
2,7,25
2,8,12
2,9,17
2,10,21
2,11,19
2,12,20
2,13,21
2,14,26
2,15,18
2,16,17
2,17,19
2,18,21
2,19,15
2,20,19
2,21,21
2,22,18
2,23,15
2,24,16
2,25,18
2,26,18
2,27,21
2,28,18
2,29,18
2,30,16
2,31,21
2,32,17
2,33,21
2,34,17
2,35,19
2,36,18
2,37,19
2,38,21
2,39,18
3,0,31
3,1,24
3,2,19
3,3,5
3,4,23
3,5,20
3,6,26
3,7,22
3,8,15
3,9,18
3,10,27
3,11,21
3,12,21
3,13,25
3,14,26
3,15,20
3,16,19
3,17,20
3,18,20
3,19,18
3,20,22
3,21,17
3,22,17
3,23,15
3,24,18
3,25,21
3,26,19
3,27,21
3,28,18
3,29,20
3,30,21
3,31,18
3,32,16
3,33,22
3,34,23
3,35,21
3,36,20
3,37,20
3,38,17
3,39,18
4,0,28
4,1,20
4,2,19
4,3,24
4,4,28
4,5,25
4,6,23
4,7,19
4,8,26
4,9,25
4,10,22
4,11,17
4,12,16
4,13,20
4,14,25
4,15,25
4,16,22
4,17,23
4,18,15
4,19,15
4,20,15
4,21,19
4,22,19
4,23,21
4,24,18
4,25,20
4,26,19
4,27,20
4,28,18
4,29,18
4,30,17
4,31,17
4,32,21
4,33,22
4,34,21
4,35,21
4,36,20
4,37,19
4,38,21
4,39,17
5,0,21
5,1,26
5,2,23
5,3,18
5,4,26
5,5,25
5,6,20
5,7,24
5,8,19
5,9,21
5,10,26
5,11,17
5,12,23
5,13,23
5,14,23
5,15,18
5,16,22
5,17,22
5,18,24
5,19,19
5,20,15
5,21,18
5,22,20
5,23,24
5,24,25
5,25,22
5,26,20
5,27,21
5,28,20
5,29,17
5,30,18
5,31,17
5,32,21
5,33,20
5,34,20
5,35,20
5,36,18
5,37,16
5,38,18
5,39,17
6,0,29
6,1,25
6,2,21
6,3,20
6,4,18
6,5,21
6,6,17
6,7,20
6,8,21
6,9,22
6,10,26
6,11,26
6,12,25
6,13,19
6,14,26
6,15,18
6,16,20
6,17,23
6,18,22
6,19,24
6,20,18
6,21,19
6,22,18
6,23,21
6,24,16
6,25,19
6,26,21
6,27,21
6,28,21
6,29,14
6,30,18
6,31,18
6,32,18
6,33,20
6,34,19
6,35,19
6,36,19
6,37,22
6,38,21
6,39,20
7,0,32
7,1,28
7,2,25
7,3,27
7,4,21
7,5,21
7,6,26
7,7,18
7,8,22
7,9,20
7,10,20
7,11,23
7,12,14
7,13,21
7,14,23
7,15,20
7,16,21
7,17,20
7,18,19
7,19,18
7,20,21
7,21,19
7,22,20
7,23,23
7,24,20
7,25,18
7,26,21
7,27,19
7,28,18
7,29,19
7,30,21
7,31,19
7,32,21
7,33,18
7,34,21
7,35,17
7,36,20
7,37,20
7,38,17
7,39,16
8,0,23
8,1,25
8,2,17
8,3,21
8,4,27
8,5,22
8,6,29
8,7,22
8,8,24
8,9,22
8,10,20
8,11,24
8,12,20
8,13,22
8,14,15
8,15,20
8,16,22
8,17,21
8,18,18
8,19,22
8,20,21
8,21,15
8,22,18
8,23,13
8,24,16
8,25,20
8,26,18
8,27,17
8,28,14
8,29,18
8,30,20
8,31,22
8,32,23
8,33,20
8,34,20
8,35,17
8,36,19
8,37,18
8,38,21
8,39,20
9,0,29
9,1,17
9,2,22
9,3,23
9,4,26
9,5,24
9,6,26
9,7,23
9,8,23
9,9,23
9,10,27
9,11,23
9,12,15
9,13,17
9,14,22
9,15,17
9,16,21
9,17,23
9,18,20
9,19,16
9,20,20
