id,n,magnitude
0,0,19
0,1,38
0,2,37
0,3,29
0,4,25
0,5,19
0,6,32
0,7,34
0,8,38
0,9,35
0,10,35
0,11,34
0,12,32
0,13,36
0,14,35
0,15,33
0,16,30
0,17,34
0,18,33
0,19,31
0,20,29
0,21,28
0,22,29
0,23,31
0,24,31
0,25,30
0,26,28
0,27,31
0,28,30
0,29,28
0,30,26
0,31,29
0,32,26
0,33,24
0,34,24
0,35,21
0,36,24
0,37,22
0,38,21
0,39,20
1,0,40
1,1,38
1,2,30
1,3,35
1,4,38
1,5,31
1,6,34
1,7,34
1,8,36
1,9,36
1,10,33
1,11,32
1,12,35
1,13,33
1,14,25
1,15,25
1,16,29
1,17,29
1,18,31
1,19,32
1,20,33
1,21,33
1,22,29
1,23,30
1,24,27
1,25,32
1,26,32
1,27,30
1,28,28
1,29,29
1,30,28
1,31,27
1,32,26
1,33,27
1,34,25
1,35,25
1,36,22
1,37,20
1,38,20
1,39,20
2,0,41
2,1,27
2,2,35
2,3,40
2,4,33
2,5,30
2,6,31
2,7,32
2,8,34
2,9,34
2,10,34
2,11,34
2,12,27
2,13,32
2,14,26
2,15,25
2,16,28
2,17,31
2,18,27
2,19,29
2,20,36
2,21,33
2,22,30
2,23,32
2,24,29
2,25,32
2,26,31
2,27,30
2,28,27
2,29,26
2,30,26
2,31,28
2,32,28
2,33,25
2,34,26
2,35,25
2,36,22
2,37,22
2,38,21
2,39,21
3,0,39
3,1,28
3,2,36
3,3,33
3,4,37
3,5,29
3,6,25
3,7,35
3,8,35
3,9,30
3,10,30
3,11,31
3,12,36
3,13,34
3,14,29
3,15,30
3,16,33
3,17,33
3,18,30
3,19,30
3,20,31
3,21,28
3,22,30
3,23,30
3,24,27
3,25,28
3,26,28
3,27,28
3,28,24
3,29,28
3,30,24
3,31,27
3,32,28
3,33,25
3,34,24
3,35,21
3,36,20
3,37,20
3,38,22
3,39,20
4,0,32
4,1,35
4,2,32
4,3,28
4,4,25
4,5,24
4,6,35
4,7,35
4,8,35
4,9,32
4,10,28
4,11,35
4,12,35
4,13,34
4,14,26
4,15,16
4,16,29
4,17,28
4,18,27
4,19,31
4,20,32
4,21,30
4,22,30
4,23,32
4,24,29
4,25,29
4,26,30
4,27,27
4,28,33
4,29,30
4,30,29
4,31,30
4,32,27
4,33,25
4,34,23
4,35,23
4,36,23
4,37,23
4,38,20
4,39,19
5,0,38
5,1,32
5,2,31
5,3,29
5,4,32
5,5,34
5,6,31
5,7,31
5,8,31
5,9,26
5,10,32
5,11,30
5,12,36
5,13,39
5,14,32
5,15,31
5,16,37
5,17,28
5,18,31
5,19,34
5,20,38
5,21,25
5,22,29
5,23,30
5,24,30
5,25,27
5,26,28
5,27,29
5,28,29
5,29,29
5,30,29
5,31,29
5,32,28
5,33,28
5,34,24
5,35,26
5,36,26
5,37,20
5,38,20
5,39,19
6,0,40
6,1,25
6,2,38
6,3,37
6,4,33
6,5,25
6,6,35
6,7,36
6,8,35
6,9,33
6,10,34
6,11,36
6,12,34
6,13,27
6,14,30
6,15,27
6,16,33
6,17,30
6,18,29
6,19,27
6,20,29
6,21,30
6,22,28
6,23,29
6,24,27
6,25,25
6,26,28
6,27,29
6,28,30
6,29,29
6,30,28
6,31,24
6,32,28
6,33,23
6,34,25
6,35,26
6,36,23
6,37,22
6,38,22
6,39,20
7,0,34
7,1,36
7,2,29
7,3,40
7,4,39
7,5,26
7,6,28
7,7,29
7,8,28
7,9,31
7,10,27
7,11,33
7,12,38
7,13,34
7,14,30
7,15,30
7,16,34
7,17,30
7,18,29
7,19,31
7,20,32
7,21,31
7,22,31
7,23,30
7,24,28
7,25,26
7,26,25
7,27,23
7,28,26
7,29,28
7,30,27
7,31,22
7,32,23
7,33,23
7,34,23
7,35,21
7,36,21
7,37,21
7,38,22
7,39,19
8,0,44
8,1,35
8,2,34
8,3,36
8,4,35
8,5,37
8,6,31
8,7,28
8,8,23
8,9,29
8,10,29
8,11,31
8,12,28
8,13,26
8,14,28
8,15,34
8,16,30
8,17,32
8,18,27
8,19,30
8,20,26
8,21,28
8,22,30
8,23,31
8,24,28
8,25,24
8,26,24
8,27,22
8,28,26
8,29,30
8,30,28
8,31,28
8,32,26
8,33,25
8,34,20
8,35,24
8,36,23
8,37,22
8,38,20
8,39,17
9,0,39
9,1,30
9,2,38
9,3,34
9,4,33
9,5,33
9,6,34
9,7,32
9,8,26
9,9,28
9,10,31
9,11,32
9,12,27
9,13,31
9,14,30
9,15,24
9,16,28
9,17,32
9,18,32
9,19,30
9,20,31
9,21,34
9,22,31
9,23,30
9,24,26
9,25,27
9,26,30
9,27,29
9,28,27
9,29,27
9,30,26
9,31,29
9,32,29
9,33,25
9,34,22
9,35,23
9,36,23
9,37,21
9,38,18
9,39,18
10,0,44
10,1,39
10,2,37
10,3,35
10,4,38
10,5,31
10,6,23
10,7,38
10,8,35
10,9,30
